661.56,364.04
663.99,364.01
666.39,363.99
668.92,364.02
671.47,364.06
673.99,364.06
676.51,364.06
679.01,364.06
681.5,364.07
683.99,364.06
686.47,364.05
689,364.03
691.54,364
694,363.98
696.42,363.96
698.91,363.92
701.43,363.85
703.94,363.85
706.44,363.9
708.92,363.92
711.38,363.91
713.89,363.93
716.43,363.96
718.94,363.94
721.41,363.85
723.9,363.78
726.39,363.75
728.88,363.72
731.37,363.7
733.86,363.71
736.36,363.78
738.84,363.78
741.27,363.68
743.72,363.6
746.21,363.58
748.69,363.57
751.17,363.58
753.65,363.6
756.12,363.61
758.59,363.61
761.02,363.59
763.46,363.57
765.96,363.56
768.45,363.53
770.86,363.49
773.29,363.46
775.81,363.44
778.33,363.43
780.78,363.51
783.22,363.58
785.73,363.54
788.24,363.5
790.73,363.46
793.21,363.42
795.68,363.4
798.14,363.39
800.67,363.38
803.19,363.38
805.64,363.36
808.08,363.34
810.63,363.27
813.18,363.19
815.67,363.24
818.14,363.3
820.62,363.35
823.09,363.39
825.61,363.34
828.13,363.27
830.61,363.24
833.09,363.23
835.55,363.23
838,363.23
840.5,363.24
843.01,363.25
845.51,363.27
847.99,363.29
850.46,363.31
852.94,363.32
855.41,363.31
857.88,363.3
661.57,368.34
663.88,368.33
666.17,368.34
668.79,368.34
671.5,368.34
674.05,368.34
676.54,368.33
679.03,368.35
681.52,368.36
684.02,368.37
686.52,368.37
689.01,368.35
691.48,368.31
693.94,368.3
696.39,368.29
698.9,368.26
701.45,368.22
703.98,368.23
706.48,368.28
708.96,368.27
711.42,368.23
713.9,368.22
716.39,368.24
718.89,368.23
721.39,368.18
723.9,368.14
726.4,368.08
728.9,368.06
731.39,368.08
733.88,368.09
736.38,368.09
738.86,368.06
741.33,367.98
743.79,367.92
746.28,367.91
748.75,367.89
751.2,367.85
753.68,367.84
756.2,367.92
758.7,367.97
761.09,367.9
763.51,367.86
766,367.88
768.49,367.9
770.97,367.87
773.44,367.82
775.86,367.64
778.29,367.5
780.77,367.69
783.26,367.86
785.75,367.82
788.24,367.79
790.73,367.77
793.21,367.76
795.7,367.73
798.19,367.7
800.67,367.67
803.16,367.65
805.67,367.65
808.18,367.65
810.7,367.6
813.23,367.54
815.68,367.55
818.12,367.58
820.71,367.63
823.33,367.68
825.78,367.64
828.19,367.59
830.64,367.56
833.09,367.53
835.57,367.52
838.05,367.51
840.56,367.55
843.08,367.61
845.55,367.61
848.01,367.6
850.46,367.56
852.93,367.51
855.39,367.49
857.86,367.49
661.62,372.66
664.12,372.63
666.62,372.6
669.12,372.62
671.61,372.65
674.02,372.64
676.41,372.62
678.95,372.65
681.54,372.71
684.08,372.71
686.6,372.7
689.05,372.68
691.48,372.66
693.91,372.64
696.35,372.62
698.89,372.59
701.48,372.56
704.02,372.56
706.5,372.6
708.99,372.61
711.47,372.59
713.93,372.56
716.37,372.51
718.85,372.5
721.36,372.54
723.87,372.53
726.4,372.45
728.96,372.51
731.57,372.78
734.08,372.83
736.44,372.56
738.84,372.38
741.31,372.36
743.77,372.33
746.2,372.31
748.65,372.2
751.18,371.89
753.68,371.72
756.12,371.98
758.58,372.18
761.09,372.16
763.59,372.15
766.07,372.19
768.55,372.21
771.05,372.21
773.54,372.21
775.95,372.17
778.37,372.13
780.81,372.12
783.25,372.11
785.78,372.13
788.3,372.14
790.77,372.11
793.25,372.08
795.73,372.02
798.22,371.97
800.7,371.97
803.18,371.98
805.67,371.96
808.17,371.95
810.83,371.95
813.5,371.96
815.86,371.93
818.19,371.9
820.72,371.92
823.29,371.95
825.76,371.89
828.21,371.82
830.66,371.8
833.11,371.8
835.58,371.79
838.06,371.78
840.58,371.82
843.1,371.87
845.58,371.88
848.04,371.88
850.55,371.86
853.09,371.83
855.59,371.81
858.06,371.8
661.61,376.96
664.09,376.94
666.57,376.92
669.07,376.91
671.57,376.91
674.05,376.92
676.54,376.94
679.05,376.94
681.56,376.94
684.09,376.96
686.62,376.98
689.1,376.98
691.56,376.97
694.05,376.95
696.55,376.93
699.04,376.88
701.53,376.81
704.03,376.81
706.52,376.88
709,376.9
711.48,376.9
713.84,376.88
716.11,376.86
718.59,376.84
721.3,376.82
723.9,376.76
726.39,376.67
728.89,376.64
731.43,376.72
733.94,376.76
736.39,376.73
738.85,376.7
741.32,376.66
743.79,376.64
746.22,376.63
748.68,376.61
751.2,376.53
753.7,376.49
756.18,376.52
758.65,376.53
761.1,376.47
763.55,376.43
766.03,376.44
768.52,376.45
771.01,376.44
773.5,376.44
775.93,376.43
778.36,376.41
780.82,376.39
783.28,376.37
785.79,376.37
788.31,376.38
790.77,376.37
793.23,376.36
795.73,376.33
798.22,376.3
800.73,376.28
803.24,376.25
805.71,376.24
808.18,376.23
810.74,376.26
813.3,376.3
815.78,376.27
818.24,376.23
820.73,376.19
823.22,376.14
825.71,376.17
828.2,376.21
830.6,376.19
832.98,376.16
835.51,376.09
838.08,376.02
840.6,376.06
843.11,376.14
845.61,376.17
848.1,376.16
850.6,376.16
853.1,376.15
855.59,376.12
858.07,376.08
661.33,381.1
663.95,381.17
666.63,381.27
669.15,381.27
671.64,381.25
674.12,381.23
676.6,381.21
679.1,381.23
681.6,381.25
684.1,381.27
686.61,381.29
689.1,381.28
691.57,381.26
694.09,381.24
696.63,381.22
699.11,381.18
701.57,381.13
704.04,381.13
706.52,381.16
709.01,381.18
711.49,381.18
713.91,381.17
716.28,381.14
718.77,381.12
721.39,381.11
723.94,381.08
726.42,381.02
728.91,380.97
731.42,380.96
733.92,380.96
736.42,380.98
738.9,380.98
741.33,380.95
743.77,380.92
746.23,380.9
748.71,380.89
751.23,380.89
753.74,380.89
756.18,380.88
758.63,380.87
761.08,380.84
763.54,380.82
766.04,380.82
768.54,380.82
771.02,380.78
773.49,380.75
775.86,380.71
778.25,380.68
780.79,380.65
783.33,380.63
785.84,380.66
788.34,380.69
790.8,380.69
793.25,380.69
795.78,380.62
798.31,380.55
800.79,380.57
803.27,380.59
805.74,380.57
808.21,380.54
810.72,380.54
813.23,380.54
815.76,380.51
818.29,380.47
820.78,380.45
823.26,380.43
825.75,380.45
828.25,380.48
830.69,380.5
833.11,380.51
835.6,380.49
838.11,380.47
840.62,380.46
843.14,380.46
845.64,380.46
848.14,380.46
850.62,380.44
853.11,380.42
855.6,380.4
858.09,380.38
661.48,385.47
664.06,385.5
666.68,385.54
669.19,385.53
671.67,385.51
674.13,385.49
676.59,385.47
679.09,385.51
681.62,385.56
684.12,385.58
686.62,385.58
689.11,385.57
691.59,385.55
694.1,385.54
696.63,385.53
699.05,385.49
701.42,385.43
703.91,385.42
706.5,385.44
709.03,385.46
711.53,385.47
714.01,385.47
716.48,385.45
718.96,385.43
721.47,385.4
723.98,385.37
726.48,385.32
728.98,385.29
731.45,385.27
733.94,385.26
736.44,385.28
738.91,385.28
741.34,385.25
743.78,385.23
746.26,385.21
748.75,385.19
751.25,385.2
753.73,385.2
756.14,385.17
758.56,385.16
761.06,385.17
763.56,385.18
766.08,385.14
768.58,385.11
771.03,385.07
773.48,385.04
775.92,385.09
778.36,385.11
780.87,384.96
783.38,384.82
785.87,384.91
788.36,385
790.81,384.96
793.26,384.92
795.8,384.91
798.35,384.89
800.82,384.93
803.29,384.96
805.78,384.91
808.28,384.85
810.77,384.82
813.26,384.8
815.79,384.79
818.32,384.78
820.76,384.74
823.18,384.69
825.72,384.71
828.28,384.75
830.8,384.81
833.3,384.89
835.75,384.88
838.18,384.83
840.68,384.8
843.21,384.77
845.71,384.76
848.18,384.75
850.63,384.73
853.08,384.7
855.57,384.68
858.09,384.66
661.76,389.92
664.24,389.85
666.7,389.77
669.18,389.74
671.66,389.73
674.13,389.74
676.6,389.75
679.11,389.79
681.64,389.84
684.14,389.86
686.63,389.87
689.13,389.86
691.62,389.84
694.12,389.84
696.62,389.85
699.03,389.81
701.38,389.74
703.89,389.72
706.52,389.74
709.08,389.75
711.58,389.76
714.07,389.76
716.56,389.76
719.04,389.74
721.5,389.69
724.01,389.64
726.56,389.59
729.05,389.56
731.48,389.57
733.93,389.58
736.42,389.58
738.89,389.57
741.32,389.55
743.78,389.54
746.27,389.52
748.77,389.51
751.25,389.51
753.71,389.51
756.15,389.49
758.6,389.49
761.11,389.52
763.61,389.52
766.1,389.45
768.58,389.38
771.02,389.36
773.47,389.36
775.99,389.44
778.49,389.5
780.96,389.31
783.43,389.14
785.91,389.22
788.39,389.29
790.83,389.25
793.26,389.2
795.82,389.2
798.37,389.2
800.83,389.24
803.3,389.28
805.84,389.23
808.39,389.17
810.85,389.13
813.31,389.09
815.82,389.11
818.35,389.13
820.77,389.09
823.17,389.03
825.72,389.02
828.31,389.03
830.86,389.12
833.4,389.23
835.85,389.19
838.27,389.09
840.74,389.05
843.23,389.04
845.72,389.03
848.21,389.03
850.63,389.01
853.02,388.99
855.52,388.97
858.07,388.96
661.74,394.23
664.23,394.15
666.72,394.05
669.2,394.02
671.67,394.01
674.18,394.04
676.69,394.08
679.18,394.09
681.68,394.1
684.17,394.13
686.66,394.17
689.15,394.16
691.63,394.12
694.13,394.12
696.63,394.14
699.12,394.14
701.59,394.12
704.09,394.09
706.62,394.06
709.12,394.04
711.6,394.02
714.09,394.03
716.58,394.05
719.06,394.04
721.51,393.99
724.02,393.94
726.59,393.87
729.09,393.85
731.5,393.88
733.92,393.89
736.39,393.88
738.85,393.87
741.3,393.84
743.76,393.82
746.24,393.81
748.72,393.8
751.21,393.8
753.71,393.81
756.22,393.85
758.73,393.87
761.19,393.88
763.65,393.88
766.1,393.8
768.56,393.73
771.03,393.73
773.5,393.73
775.98,393.72
778.47,393.71
780.99,393.68
783.51,393.65
785.98,393.62
788.45,393.59
790.9,393.61
793.35,393.63
795.89,393.54
798.43,393.44
800.89,393.48
803.34,393.51
805.91,393.5
808.49,393.49
810.92,393.46
813.34,393.43
815.85,393.43
818.36,393.44
820.85,393.44
823.33,393.44
825.83,393.4
828.34,393.34
830.86,393.41
833.38,393.5
835.87,393.45
838.35,393.36
840.78,393.32
843.19,393.3
845.69,393.31
848.22,393.32
850.66,393.31
853.03,393.29
855.52,393.28
858.07,393.27
661.68,398.54
664.19,398.5
666.73,398.44
669.25,398.43
671.75,398.42
674.28,398.42
676.82,398.42
679.29,398.4
681.73,398.37
684.23,398.43
686.74,398.53
689.21,398.49
691.66,398.39
694.15,398.36
696.66,398.38
699.15,398.42
701.63,398.46
704.14,398.45
706.67,398.38
709.17,398.33
711.63,398.29
714.11,398.29
716.6,398.34
719.08,398.35
721.54,398.33
724.01,398.28
726.51,398.2
729,398.16
731.5,398.17
733.98,398.2
736.41,398.26
738.86,398.27
741.33,398.16
743.79,398.1
746.2,398.1
748.65,398.1
751.18,398.1
753.71,398.11
756.24,398.14
758.74,398.15
761.17,398.11
763.62,398.08
766.11,398.07
768.6,398.07
771.08,398.02
773.55,397.98
776.03,398.01
778.52,398.03
781.08,398.04
783.62,398.04
786.05,397.96
788.49,397.88
791.03,397.95
793.58,398.01
796.02,398.01
798.45,398.02
800.95,397.87
803.45,397.73
805.93,397.72
808.41,397.72
810.94,397.8
813.47,397.89
815.91,397.8
818.33,397.69
820.83,397.67
823.33,397.68
825.81,397.69
828.29,397.7
830.8,397.73
833.32,397.77
835.82,397.72
838.33,397.65
840.83,397.64
843.32,397.67
845.8,397.66
848.27,397.63
850.74,397.64
853.21,397.66
855.66,397.64
858.1,397.59
661.76,402.81
664.24,402.8
666.73,402.78
669.28,402.82
671.84,402.87
674.36,402.81
676.86,402.72
679.3,402.67
681.73,402.64
684.2,402.7
686.7,402.81
689.19,402.77
691.68,402.67
694.17,402.61
696.67,402.58
699.15,402.6
701.62,402.67
704.14,402.67
706.68,402.64
709.17,402.6
711.62,402.58
714.09,402.57
716.58,402.58
719.06,402.59
721.55,402.6
724.03,402.58
726.5,402.53
728.98,402.49
731.5,402.48
733.98,402.5
736.42,402.54
738.89,402.57
741.4,402.54
743.87,402.5
746.25,402.44
748.68,402.39
751.22,402.37
753.76,402.35
756.26,402.37
758.76,402.38
761.21,402.38
763.67,402.37
766.16,402.39
768.65,402.39
771.12,402.29
773.59,402.22
776.13,402.3
778.66,402.38
781.13,402.36
783.61,402.35
786.08,402.29
788.56,402.24
791.06,402.26
793.56,402.28
796.01,402.29
798.46,402.31
801,402.26
803.53,402.21
806.04,402.15
808.55,402.09
811.02,402.15
813.5,402.22
815.94,402.1
818.38,401.96
820.91,401.99
823.44,402.06
825.89,402.04
828.32,402
830.81,402.03
833.33,402.07
835.84,402.06
838.35,402.03
840.86,402.01
843.36,401.99
845.84,401.97
848.31,401.95
850.78,401.94
853.25,401.94
855.73,401.92
858.21,401.89
661.8,407.1
664.26,407.09
666.71,407.08
669.25,407.11
671.81,407.15
674.34,407.1
676.86,407.04
679.32,406.98
681.75,406.93
684.22,406.96
686.7,407.02
689.19,407
691.7,406.95
694.2,406.93
696.71,406.94
699.18,406.94
701.64,406.95
704.14,406.92
706.67,406.88
709.16,406.85
711.62,406.84
714.08,406.83
716.56,406.84
719.09,406.81
721.7,406.75
724.19,406.73
726.53,406.75
728.94,406.77
731.46,406.8
733.96,406.82
736.45,406.82
738.94,406.81
741.45,406.77
743.94,406.75
746.38,406.76
748.83,406.76
751.31,406.71
753.79,406.67
756.26,406.65
758.73,406.65
761.19,406.68
763.66,406.71
766.18,406.71
768.71,406.71
771.2,406.67
773.69,406.63
776.13,406.53
778.56,406.45
781.02,406.53
783.48,406.6
786.04,406.59
788.6,406.57
791.16,406.59
793.72,406.6
796.13,406.59
798.54,406.57
801.05,406.55
803.56,406.52
806.04,406.53
808.52,406.53
811,406.51
813.47,406.47
815.95,406.45
818.43,406.44
