-2.8998,-3.3684,-3.2516,-2.9511,-4.0871,-3.9998,-4.0609,-3.9351,-3.9757,-4.9462,-4.9392,-5.2723,-5.3811,-5.7218,-5.6791,-4.3008,-4.3289,-4.0405,-3.5694,-3.5941,-3.5767,-3.8099,-3.6385,-3.7704,-3.6786,-3.3892,-2.7543,-3.4994,-3.2144,-3.1743,-3.0042,-3.1954,-2.982,-2.69,-2.4738,-2.2153,-2.168,-2.2469,-2.3271,-2.0646,-1.8369,-1.9584,-1.8464,-1.9867,-2.0415,-2.1249,-2.1201,-2.4608,-2.1725,-2.5972,-2.735,-1.0132,-0.849,-0.80808,-0.40843,-0.41025,-0.2627,-0.26173,0.19207,0.2676,0.07737,-0.14592,0.0075254,0.080885,-0.10378,-0.31044,-0.34494,-0.69619,-0.50506,-0.75246,0.85053,0.94135,0.8145,0.98061,1.4472,1.2771,1.1968,1.5555,1.6017,1.7433,1.7683,2.0529,2.1123,1.6837,1.3833,1.3095,2.3439,2.4298,2.3931,2.5273,2.377,2.6202,2.6387,2.9579,2.8857,2.8795,2.9283,2.7594,2.6335,3.4532,3.7541,3.8509,3.788,3.7595,4.1274,4.0745,4.0732,4.1829,4.261,4.4921,4.6834,4.6511,4.6096,4.9313,5.142,4.6232,4.7181,4.4782,4.1873,4.0121,4.058,5.8992,5.9155,6.317,6.3336,6.1647,6.1575,5.9554,5.8698,5.9404,5.8802,6.4835,6.7657,6.9623,6.6638,6.8627,7.302,7.1717,7.3047,7.4903,7.7024,7.7196,7.7945,8.0507,7.8036,8.0824,7.7461,7.7486,7.6135,7.4462,7.5811,7.0431,8.6719,8.7221,8.5611,8.85,8.9249,9.3192,9.3401,9.4042,9.345,9.6166,9.6067,9.8241,9.628,9.8205,9.7691,10.039,9.522,9.5576,9.5829,9.5819,9.3598,9.3424,10.381,10.646,10.626,11.037,11.11,11.151,11.407,10.243,10.348,10.323,10.452,10.243,10.231,10.057,10.051,9.9446,9.8535,9.908,9.9749,9.9585,10.212,10.627,10.296,10.604,10.67,10.731
-2.9971,-3.2842,-3.0445,-4.1107,-4.0034,-4.0205,-4.0265,-3.8105,-3.4167,-4.8541,-4.7534,-5.3507,-5.3725,-5.3709,-4.1289,-4.1528,-4.4382,-3.3586,-3.4793,-3.4241,-3.5693,-3.6374,-3.6151,-3.8551,-3.9821,-3.9464,-3.5477,-3.4111,-3.0028,-3.1941,-2.898,-3.1704,-2.8185,-2.6921,-2.4046,-2.1192,-2.2507,-2.1968,-2.1205,-2.0361,-1.7602,-1.9675,-1.9638,-1.963,-2.0928,-2.2523,-2.1937,-2.5148,-2.2463,-2.3551,-0.97607,-1.0048,-0.83036,0.48714,0.37679,-0.40486,-0.25232,-0.23394,-0.044061,0.047333,0.25107,0.090755,-0.20308,-0.1263,-0.17329,-0.21025,-0.45066,-0.66023,-0.47601,0.69798,0.89802,0.53606,1.2981,1.275,1.3776,1.3041,1.0754,0.82255,1.8861,1.8421,2.0534,1.5981,1.4238,1.3905,1.3527,2.3357,2.2147,2.6369,2.344,2.6549,2.5048,2.5976,2.7083,2.9581,2.9068,2.9297,2.9079,2.5688,3.383,3.5191,3.8036,3.944,3.9745,4.0097,4.0061,4.2594,4.3801,4.187,4.0856,4.4987,4.0108,3.9668,4.7353,4.9209,4.6384,5.2806,4.7299,4.4256,4.1897,3.9591,5.7713,5.976,6.294,6.2956,6.2856,6.0984,6.1864,6.1509,6.2747,5.9257,6.4113,6.5191,6.6893,6.9112,6.7902,6.8683,7.0993,7.2351,7.7466,7.0844,7.7198,7.7687,8.0716,7.9,7.8276,7.8457,7.6642,7.7155,7.561,7.465,7.5938,8.8077,8.6762,8.4229,8.6297,8.7607,9.0111,9.203,9.331,10.258,9.5295,9.567,9.7498,9.8474,9.7242,9.809,10.039,10.029,9.4796,9.5133,9.4561,9.4654,9.2885,10.477,10.35,10.693,10.696,10.027,10.871,11.269,10.665,10.394,10.377,10.291,10.289,10.211,10.194,9.7927,9.7597,9.9186,9.8284,9.9297,10.035,9.8941,10.026,10.576,10.302,10.62,10.838,10.731
-3.0937,-3.1252,-3.2122,-4.3853,-3.942,-4.0657,-3.7541,-3.57,-3.7306,-3.6791,-4.593,-5.3155,-5.5784,-5.3966,-3.2224,-3.2625,-2.966,-3.3761,-3.5596,-3.3288,-3.3058,-4.1406,-3.9362,-3.874,-3.9951,-4.0206,-4.0507,-4.1285,-3.0089,-3.1695,-2.8001,-2.8723,-2.6651,-2.6637,-2.0852,-2.3461,-2.2368,-2.0729,-1.9356,-2.0549,-1.7621,-1.5649,-1.6626,-2.1473,-2.2509,-2.3658,-2.3234,-2.3077,-2.3643,-2.5224,-0.85953,-0.91587,-0.6068,-0.45817,-0.45395,-0.37993,-0.17185,0.092685,-0.029179,0.080036,-0.23473,-0.17355,-0.26839,0.18092,-0.12282,-0.30123,-0.52274,-0.49662,-0.73525,0.87155,1.5419,0.97852,1.301,1.2299,1.1226,0.98336,0.97458,0.71412,0.43614,1.7756,2.0838,1.5421,1.3786,1.3907,2.5952,2.4698,2.3443,2.627,2.4392,2.6903,2.6599,2.4561,2.8388,2.8898,3.0088,3.0219,2.8785,2.6176,4.0497,3.7729,3.8425,3.8744,3.9975,3.9814,4.0479,4.4441,4.1047,4.3257,4.0701,3.9828,3.8907,3.8732,3.8314,4.7008,4.6223,5.3258,4.6014,4.3779,4.1416,4.0252,5.7346,6.392,6.3823,6.3557,6.1466,6.15,5.9814,6.237,6.0272,6.0852,5.839,6.5353,6.8058,6.7082,6.9626,7.1105,7.1783,7.2952,7.5367,7.5786,7.7263,7.8981,7.9486,8.1346,7.9219,7.8341,7.7349,7.6734,7.6151,7.4013,7.4607,8.7032,8.4935,8.4815,8.3728,8.8792,9.1134,9.37,10.304,9.4051,9.5138,9.6924,9.7695,9.7832,9.7898,9.9198,10.025,9.51,9.5356,9.5614,9.3986,9.4704,9.1342,10.651,10.229,10.781,10.774,10.926,10.755,10.743,10.509,10.271,10.287,10.208,10.139,10.109,9.986,9.832,10.023,9.9357,9.8504,9.8425,10.011,9.9539,10.124,10.553,10.512,10.64,10.78,12.047
-3.1796,-2.9717,-3.2662,-4.0474,-4.0307,-4.0066,-3.8796,-3.3607,-3.6591,-3.7323,-3.4379,-5.2613,-5.4158,-3.1303,-3.1811,-3.3043,-3.3085,-3.4534,-3.5307,-3.5204,-3.5905,-3.9453,-3.8657,-3.9572,-3.9323,-3.9425,-4.0311,-4.4081,-4.5034,-2.9752,-2.9214,-2.8289,-2.8805,-2.3506,-2.3241,-2.2949,-1.6339,-2.0311,-2.0222,-1.7806,-2.0632,-1.5938,-1.9315,-2.114,-2.3131,-2.356,-2.6709,-2.3088,-2.4345,-2.5169,-1.4942,-1.5514,-0.52997,-0.43043,-0.4132,-0.37038,-0.18856,0.054104,-0.13964,0.24055,-0.0065515,-0.17122,-0.29622,-0.27256,-0.27213,-0.44612,-0.42147,-0.70288,-0.80557,-0.33903,1.5068,0.95588,1.02,1.1408,1.0847,1.0105,0.87205,0.67727,0.545,0.47962,1.5479,1.2331,1.3569,2.1526,2.5802,2.448,2.187,2.4912,2.4175,2.5838,2.6531,2.661,2.8739,2.9541,3.0028,2.8011,2.7476,2.3476,3.3449,3.5009,3.83,3.9849,3.9709,4.0802,4.1256,4.5156,4.1324,4.1472,3.9528,3.9611,3.6791,3.8953,3.7951,4.6007,4.7351,4.6152,4.5317,4.2153,4.0588,4.0462,4.1505,6.2182,6.3493,6.4174,6.1752,6.0588,5.8809,6.1707,6.0392,5.9268,5.884,5.765,6.7882,6.9585,7.078,7.1306,7.5383,7.2381,7.6579,7.611,8.1169,7.8039,8.0174,8.1427,7.7893,7.7166,7.6907,7.5222,7.5673,7.4077,7.5476,8.7397,8.4384,8.5289,8.2438,8.8771,8.9925,9.3608,9.4107,9.5741,9.6514,10.121,10.135,9.7082,9.8224,9.9795,10.088,9.5673,9.3872,9.3705,9.2146,9.1812,9.1446,10.744,10.747,10.821,10.82,11.018,10.726,10.648,10.386,10.434,10.235,10.124,10.199,10.016,10.071,9.8357,9.9572,9.8746,9.8818,9.9158,10.06,10.09,10.211,10.427,11.817,11.486,13.271,13.247
-3.2375,-2.9285,-3.307,-3.9345,-3.849,-3.9121,-3.9795,-3.9321,-3.7953,-3.7417,-3.4086,-3.3913,-3.1867,-3.2045,-4.0675,-3.283,-3.4524,-3.5276,-3.712,-3.8937,-3.5738,-3.8722,-3.9332,-3.8139,-4.0032,-3.9809,-4.119,-4.4094,-4.4815,-2.8663,-2.8919,-2.8295,-2.7725,-2.3228,-2.2366,-2.1666,-2.0881,-2.0176,-1.7659,-1.928,-2.0366,-2.273,-2.2235,-2.3564,-2.193,-2.3734,-2.5366,-2.4658,-2.5953,-2.5284,-1.0416,-0.85804,-0.59353,-0.47959,-0.7788,-0.94132,-0.027309,0.026536,-0.062524,0.23499,-0.087723,-0.34137,-0.36537,-0.28291,0.37374,-0.40915,-0.55687,-0.82299,-0.73386,-0.35314,1.4796,1.0538,1.007,0.97073,0.9664,0.90105,0.88839,0.67359,0.43658,0.74778,0.88468,1.1075,1.2652,2.1699,2.3245,2.5663,2.4113,2.5593,2.3926,2.6308,2.7059,2.844,2.8846,2.9835,3.0012,3.282,2.648,2.3166,3.6904,3.9294,3.5055,4.012,3.9968,4.4953,4.1576,4.4434,4.2365,4.1343,3.9554,3.3018,3.6638,3.9614,3.8169,3.8526,3.9257,4.5574,4.4786,4.1269,4.5676,4.5792,4.537,6.2864,6.2737,6.3676,6.2811,6.2145,6.0303,6.0703,5.9354,5.8942,5.856,5.796,5.4986,7.0019,7.2754,7.1341,7.5542,7.3202,7.7131,7.8346,7.8703,8.1171,8.2573,8.1841,7.7901,7.608,7.5347,7.4949,7.6435,7.3891,7.4632,8.8029,8.4804,8.8484,8.8947,8.964,9.0673,9.201,9.0976,8.9031,8.9441,9.6895,9.7809,9.9577,9.852,10.124,10.172,9.4294,9.115,9.1564,9.1343,9.2128,9.0993,8.925,10.902,10.899,10.803,11.372,10.699,10.563,10.298,10.26,10.581,10.177,10.172,10.073,10.102,9.8919,9.731,9.8097,9.7895,9.8264,10.111,10.126,11.854,11.903,11.918,13.2,13.182,13.323
-3.1389,-3.3638,-3.3625,-3.4376,-3.7086,-3.7625,-3.9699,-3.5085,-3.7135,-3.7021,-3.2595,-3.3183,-3.2115,-3.1944,-3.3731,-3.3725,-3.9455,-3.8699,-3.7601,-3.6895,-3.6653,-3.6534,-3.8929,-3.6445,-4.0845,-4.1109,-4.128,-4.1485,-4.106,-2.9406,-3.2091,-2.6537,-2.5748,-2.4281,-2.6715,-2.841,-2.8822,-3.0456,-1.7069,-1.9612,-2.0488,-2.2132,-2.1943,-2.2987,-2.3216,-2.459,-2.5161,-2.4811,-2.7226,-2.6493,-0.85386,-0.87134,-0.49892,-0.77142,-0.73587,-0.91219,-0.94873,-0.034861,0.14123,-0.10024,-0.16212,-0.36138,0.35467,-0.47773,0.40851,-0.66682,-0.34557,-0.68288,-0.73322,-0.19454,1.3916,0.87488,1.1621,1.0241,0.95038,0.80725,0.74324,0.79134,0.32147,0.69491,0.97727,0.93638,1.3442,1.3035,2.3016,2.5001,2.2446,2.2552,2.1998,2.6951,2.7167,2.839,2.7339,2.9448,3.257,2.5572,2.6647,2.5898,3.7871,3.9617,3.9989,4.0969,4.1833,4.3609,4.0535,4.3639,4.1058,3.9688,3.9193,3.8871,3.8958,3.8734,3.848,3.7812,3.7946,4.5872,4.5023,4.4855,4.5805,4.6217,4.4469,6.3296,6.2008,6.2116,6.2756,6.0474,6.0019,6.0913,5.8221,5.7978,5.7657,5.6123,5.308,5.9535,5.8296,7.6828,7.2716,7.301,6.8988,6.7642,6.6576,7.973,7.8331,7.5911,7.5924,7.4952,7.4943,7.4535,7.5462,7.3015,7.4058,8.883,8.8682,8.8608,8.8965,8.304,9.3218,8.0915,9.0295,8.9445,8.8481,8.3093,9.7898,9.8959,9.7449,10.1,10.202,9.4806,9.3294,9.2146,9.3292,9.1035,8.993,9.0297,9.6674,9.8707,11.34,11.306,10.703,10.549,10.299,10.348,10.219,10.084,10.164,10.053,9.9531,9.8865,9.8061,9.7645,9.6628,9.7412,11.993,11.933,11.726,11.756,12.982,13.117,13.678,13.292
-3.1623,-3.4237,-3.5071,-3.4615,-3.668,-3.8077,-3.8669,-3.7388,-3.8999,-3.4712,-3.3658,-4.1122,-3.2843,-3.234,-3.3223,-3.3566,-3.5784,-3.5509,-3.4191,-3.8098,-3.5744,-3.5084,-3.9626,-3.6427,-4.1171,-4.4591,-4.1728,-4.1766,-3.4006,-3.9378,-3.9912,-2.7656,-2.5672,-2.5984,-2.916,-2.902,-2.9115,-2.9089,-3.3164,-2.1943,-2.0798,-2.2529,-2.3083,-2.2853,-2.4194,-2.1475,-2.5833,-2.4033,-2.621,-2.7766,-2.134,-1.6198,-0.57972,-0.46034,-0.76505,-0.97503,-1.1916,0.3995,0.21137,-0.24757,-0.16204,-0.32362,-0.42476,-0.40199,0.47199,-0.46648,-0.34106,-0.38388,-0.42262,-0.081044,-0.17559,0.90388,1.2325,1.0856,0.89687,0.79667,0.48754,0.76611,1.0097,0.83288,1.0352,1.0261,1.0167,1.2658,2.1403,2.4965,2.2335,2.357,2.206,2.0673,2.6786,2.848,2.9093,3.0506,2.8904,2.5759,2.5857,2.47,2.5058,3.9833,4.0646,4.4608,4.2055,4.1715,4.1034,4.2366,4.1278,4.1233,3.4458,3.7704,3.8574,3.8805,3.7683,3.6668,3.9433,4.5244,4.5013,4.5371,4.645,4.6201,4.5862,6.2646,6.198,6.348,6.0628,5.8626,5.9415,6.1052,5.817,5.773,5.5061,5.4813,5.8682,6.0643,5.8837,5.9416,7.1241,7.1218,6.8284,6.7113,6.8094,6.8387,6.7391,7.6501,7.5919,7.4371,7.4237,7.6815,7.2357,7.2599,7.3424,7.6606,8.8362,8.3862,8.8897,8.3286,9.2027,9.3483,8.9987,8.2808,8.8455,8.7075,9.9256,9.8895,9.9892,10.126,10.182,9.3867,9.0848,9.3262,9.0991,9.1487,8.9282,8.9213,9.73,10.031,10.03,10.87,10.622,10.362,10.26,10.203,10.167,10.042,10.133,9.9172,9.7133,9.8314,9.6808,9.6876,9.5681,12.078,11.981,11.949,11.524,11.569,13.091,13.247,13.421,13.383
-3.2853,-3.2999,-3.4755,-3.5207,-3.801,-3.7704,-3.8734,-3.9783,-3.5339,-3.5019,-3.3442,-3.3432,-3.2141,-3.2036,-3.234,-3.4108,-3.5126,-3.5294,-3.4457,-3.7619,-3.485,-3.461,-3.8442,-3.9409,-4.2382,-4.5017,-4.3041,-4.1616,-4.0302,-3.9129,-3.9157,-2.9499,-2.6245,-2.708,-3.1419,-3.2288,-2.8639,-3.1937,-2.6662,-2.7386,-2.2675,-2.2667,-2.1988,-2.3399,-2.4314,-2.1665,-2.4792,-2.5896,-2.7129,-2.8131,-0.49133,-0.39047,-0.7866,-0.7215,-0.84303,-1.0478,-1.2488,-1.3043,-1.305,-0.90774,-0.8407,-0.35899,-0.44617,-0.54617,-0.49413,-0.30355,-0.37758,-0.26429,-0.41801,-0.12015,0.055604,0.035575,0.99184,0.91194,0.79073,0.68376,0.53726,0.63106,0.76145,1.1969,0.94496,1.0477,0.93041,1.0966,2.0907,2.4174,2.2255,2.4242,2.1637,2.0268,2.0938,2.8612,2.9506,2.0056,2.6469,2.6239,2.462,2.2716,2.4473,4.1041,4.1499,4.4766,4.1098,4.1746,4.0987,4.0063,4.0651,3.9976,3.8673,3.7254,3.8123,3.5543,3.9143,3.9245,3.8588,4.1977,4.0651,4.6016,4.5313,4.6797,4.533,6.3944,6.0494,6.3232,6.4012,6.0329,5.9244,5.9748,5.8179,5.6683,5.452,5.4426,5.8313,6.0737,6.0208,5.9402,7.1111,6.9957,6.7544,6.9742,6.8682,6.9554,6.9514,7.1125,7.5412,7.503,7.186,7.1808,7.4272,7.311,7.2736,7.707,7.545,9.1155,9.4675,9.4052,9.232,9.4367,8.9944,8.3946,8.6762,9.6762,9.8118,9.9252,10.089,10.169,9.0004,9.0873,9.0993,9.3599,9.3243,9.2953,9.5927,9.0037,9.7988,9.9854,10.066,10.003,10.593,10.311,10.267,10.21,10.062,10.227,10.077,9.7321,9.8191,9.7671,9.6329,9.7807,12.036,11.585,11.668,11.771,11.626,13.11,13.269,13.28,13.302,13.237
-3.3646,-3.2682,-3.7703,-3.5231,-3.6354,-3.7364,-3.9032,-3.4749,-3.8751,-3.4095,-3.2798,-4.5177,-3.2747,-3.1731,-3.2338,-3.384,-3.4766,-3.5657,-3.637,-3.8455,-3.9289,-3.4401,-3.9854,-3.9098,-4.1214,-4.2193,-4.2727,-4.0313,-3.5267,-3.8413,-3.9329,-2.6341,-2.7049,-2.7885,-2.8746,-3.1916,-2.8972,-3.3334,-2.6333,-2.6839,-2.469,-2.4074,-2.6647,-2.5173,-2.5816,-2.2614,-2.2113,-2.5887,-2.6674,-1.9836,-0.4217,-0.35313,-0.78373,-0.87109,-0.88213,-0.98322,-1.2117,-0.96011,-0.92664,-0.88985,-0.63051,-0.64258,-0.47561,-0.63235,-0.68525,-0.3132,-0.34107,-0.19845,-0.18096,-0.078797,0.066589,0.090968,1.6017,0.86817,0.81601,0.74947,0.48036,0.82676,0.89776,0.95557,1.0862,1.0744,1.02,1.2581,2.2788,2.2221,2.1998,2.3223,2.3113,2.0614,2.0484,2.0161,1.837,1.7102,2.762,2.5346,2.6833,2.774,2.4455,2.9207,4.3648,4.1889,4.1053,4.1612,4.1199,3.9664,3.9757,3.5384,4.0016,3.8514,3.8714,3.5063,3.7654,4.005,3.9254,4.1168,4.0872,4.5909,4.5959,4.6497,4.5382,6.0285,6.0521,6.269,5.9549,5.7836,5.8354,6.1082,5.7994,5.4406,5.4382,5.8647,6.3682,6.2719,6.322,7.2366,7.0349,6.9895,6.8225,6.9951,6.9177,7.1084,7.0114,7.1981,7.1849,7.2396,7.148,7.3471,7.4262,7.3813,7.6003,7.6727,7.5645,7.7271,9.4405,9.2408,9.3007,9.0142,8.9519,8.3846,8.7283,8.7017,8.7119,8.4692,8.8985,9.0465,9.4032,9.1338,9.3556,9.4511,9.4528,10.064,9.6375,9.7138,9.6568,10.009,10.018,10.103,10.234,10.37,10.29,10.17,9.9554,10.848,9.662,9.8841,9.9137,11.1,11.195,12.069,11.882,11.936,10.657,11.797,11.679,13.158,13.333,13.183,13.435,13.684
-3.519,-3.4382,-3.4305,-3.4135,-3.5931,-3.662,-3.9668,-3.3772,-3.9437,-3.4039,-3.2457,-3.2033,-3.1795,-2.9641,-3.3583,-3.3827,-3.575,-3.5678,-3.7643,-3.8378,-3.9653,-3.9686,-4.1074,-4.4119,-4.1071,-4.2752,-4.4595,-3.8577,-3.852,-3.7231,-3.9189,-2.8059,-2.726,-2.8421,-2.8226,-2.9395,-2.8616,-2.8235,-2.7278,-2.6981,-2.4768,-2.4184,-2.6975,-2.4813,-2.2202,-2.285,-2.384,-2.2259,-2.1231,-2.1316,-1.9192,-0.34377,-0.78439,-0.89106,-0.95196,-0.99069,-1.0273,-0.94463,-0.837,-0.80782,-0.50735,-0.78217,-0.51281,-0.50643,-0.3344,-0.23639,-0.30632,-0.15101,-0.076315,-0.08517,0.13682,0.19154,0.061705,0.83624,0.83388,0.75677,0.53406,1.6376,0.95658,1.19,0.9849,1.0228,1.0442,1.3574,2.271,2.2215,2.2752,2.0805,2.1266,1.6884,2.0004,1.6753,1.8595,2.3037,2.2968,2.379,2.4558,2.7742,2.7224,2.8676,3.2204,4.1577,4.0845,4.0344,4.0642,3.7997,4.0035,3.9314,3.8647,3.7127,3.5983,3.5286,3.9103,4.0607,3.9956,4.1704,4.2069,4.6072,4.5705,5.353,4.6113,5.1192,6.1008,6.3524,5.858,5.7426,5.8144,5.9198,5.7575,5.4241,5.4789,5.8189,6.1158,5.9965,6.3403,7.1286,7.1215,7.0574,6.9171,6.9941,6.6596,7.0469,7.1745,7.1804,7.1964,7.3603,7.266,7.3756,7.3901,7.4075,7.6148,8.6446,7.8141,7.8675,7.8444,9.1396,9.1003,8.945,8.6819,8.6747,9.4517,8.7258,8.7856,8.9026,9.0033,9.0557,9.3627,9.3726,9.4586,9.351,9.5788,9.6509,9.634,9.7638,9.4902,9.928,9.9974,10.569,10.263,10.581,10.294,10.199,9.8803,10.06,11.324,11.011,11.098,11.097,12.127,12.007,11.947,11.765,11.693,11.826,11.624,13.87,13.549,13.361,13.372,13.257
